com_insee,com_nom,reg_nom,dep_nom,latitude_mairie,longitude_mairie,score_de_ville
27394,Martot,Normandie,Eure,49.278,1.071,0.3470616847631696
27285,Giverny,Normandie,Eure,49.082,1.533,0.4045323341733341
27700,Vraiville,Normandie,Eure,49.218,1.036,0.3396064344619457
27254,Fontaine-sous-Jouy,Normandie,Eure,49.064,1.281,0.3430431740077224
27414,Montreuil-l'Argillé,Normandie,Eure,48.94,0.468,0.4493870262072536
27335,Heudreville-sur-Eure,Normandie,Eure,49.132,1.189,0.353444323298372
27623,Surtauville,Normandie,Eure,49.198,1.054,0.3462227126336124
27311,Harcourt,Normandie,Eure,49.166,0.776,0.4355081785438598
27525,Sainte-Colombe-près-Vernon,Normandie,Eure,49.095,1.341,0.3286444950974683
27151,Charleval,Normandie,Eure,49.38,1.39,0.4405648163861666
27426,Neaufles-Saint-Martin,Normandie,Eure,49.277,1.726,0.3797430290403195
27548,Saint-Germain-sur-Avre,Normandie,Eure,48.773,1.263,0.4078600486080413
27180,Courcelles-sur-Seine,Normandie,Eure,49.185,1.366,0.4136125997412629
27419,Mouettes,Normandie,Eure,48.889,1.368,0.3336706222782895
27349,Illeville-sur-Montfort,Normandie,Eure,49.319,0.709,0.3384671113523293
27174,Corneville-sur-Risle,Normandie,Eure,49.341,0.598,0.3784145944632339
27277,La Baronnie,Normandie,Eure,48.95,1.257,0.3429668145734498
27468,Pont-Authou,Normandie,Eure,49.242,0.702,0.4117163755387421
27294,Val d'Orger,Normandie,Eure,49.345,1.368,0.3526987102615362
27347,Huest,Normandie,Eure,49.037,1.208,0.3621360052111295
27164,Combon,Normandie,Eure,49.096,0.886,0.338637093895371
27512,Saint-Aubin-de-Scellon,Normandie,Eure,49.177,0.473,0.346298742065429
27540,Sainte-Geneviève-lès-Gasny,Normandie,Eure,49.082,1.57,0.3269632427534577
27018,Appeville-Annebault,Normandie,Eure,49.322,0.651,0.3815736687652424
27227,Étréville,Normandie,Eure,49.38,0.655,0.3520248241653757
27415,Morainville-Jouveaux,Normandie,Eure,49.223,0.444,0.356270901711742
27351,Incarville,Normandie,Eure,49.252,1.152,0.424741714872703
27055,Bérengeville-la-Campagne,Normandie,Eure,49.113,1.058,0.3249109738105192
27511,Saint-Aubin-d'Écrosville,Normandie,Eure,49.143,0.987,0.3910514685529251
27218,Épaignes,Normandie,Eure,49.273,0.454,0.4654293279139103
27587,Saint-Philbert-sur-Risle,Normandie,Eure,49.277,0.647,0.3989962121245171
27339,Hondouville,Normandie,Eure,49.145,1.116,0.4093323929316035
27332,Heudebouville,Normandie,Eure,49.193,1.237,0.4233538987574181
27240,La Ferrière-sur-Risle,Normandie,Eure,48.978,0.787,0.4216867379310789
27099,Le Boulay-Morin,Normandie,Eure,49.076,1.187,0.34516998845475
27650,Tournedos-Bois-Hubert,Normandie,Eure,49.074,0.988,0.3430803519897425
27069,Bois-Arnault,Normandie,Eure,48.816,0.748,0.3541462018563872
27130,Capelle-les-Grands,Normandie,Eure,49.049,0.472,0.3496763560964957
27102,Bouquetot,Normandie,Eure,49.361,0.77,0.3387829660291852
27408,Mézières-en-Vexin,Normandie,Eure,49.176,1.503,0.3275285100047645
27337,Heuqueville,Normandie,Eure,49.287,1.321,0.3446299768848102
27152,Château-sur-Epte,Normandie,Eure,49.2,1.659,0.3740323327662485
27433,Neuville-sur-Authou,Normandie,Eure,49.205,0.629,0.3410358866178069
27003,Acquigny,Normandie,Eure,49.165,1.177,0.4148827039324132
27169,Conteville,Normandie,Eure,49.418,0.391,0.3962704650804039
27656,Toutainville,Normandie,Eure,49.357,0.459,0.3398635312934236
27082,La Bonneville-sur-Iton,Normandie,Eure,48.998,1.035,0.4606651551701899
27682,Vesly,Normandie,Eure,49.243,1.642,0.3646277812438448
27348,Igoville,Normandie,Eure,49.323,1.151,0.4448235673625603
27473,Port-Mort,Normandie,Eure,49.174,1.41,0.3406035265264038
27278,Garennes-sur-Eure,Normandie,Eure,48.909,1.434,0.3905557366862033
27550,Saint-Grégoire-du-Vièvre,Normandie,Eure,49.245,0.626,0.3352901786434694
27517,Saint-Aubin-sur-Gaillon,Normandie,Eure,49.133,1.336,0.3871431930655812
27425,Nassandres sur Risle,Normandie,Eure,49.134,0.739,0.4523458531529966
27072,Bois-Jérôme-Saint-Ouen,Normandie,Eure,49.103,1.548,0.3531118081156441
27678,Les Ventes,Normandie,Eure,48.956,1.066,0.3409742452903613
27110,Brestot,Normandie,Eure,49.343,0.681,0.3445744170709944
27477,Pressagny-l'Orgueilleux,Normandie,Eure,49.131,1.465,0.313599644611932
27396,Ménesqueville,Normandie,Eure,49.357,1.407,0.3626826523157177
27023,Aulnay-sur-Iton,Normandie,Eure,48.994,1.055,0.321530537210306
27290,Goupil-Othon,Normandie,Eure,49.122,0.766,0.3427859891139206
27374,Louversey,Normandie,Eure,48.991,0.916,0.3380876812966762
27410,Miserey,Normandie,Eure,49.02,1.261,0.3430480742466776
27617,Saussay-la-Campagne,Normandie,Eure,49.319,1.508,0.3422234039816441
27558,Saint-Léger-du-Gennetey,Normandie,Eure,49.283,0.752,0.3370896097310474
27070,Frenelles-en-Vexin,Normandie,Eure,49.292,1.49,0.3964912719130211
27329,Hennezis,Normandie,Eure,49.191,1.456,0.3313741374990459
27266,Franqueville,Normandie,Eure,49.173,0.686,0.3409753310697663
27554,La Chapelle-Longueville,Normandie,Eure,49.106,1.433,0.4109716939359717
27423,Muzy,Normandie,Eure,48.778,1.326,0.3339037668943262
27474,Poses,Normandie,Eure,49.3,1.241,0.3743477611702305
27031,Aviron,Normandie,Eure,49.057,1.12,0.3430040969923573
27424,Nagel-Séez-Mesnil,Normandie,Eure,48.925,0.941,0.333790220308106
27039,Barneville-sur-Seine,Normandie,Eure,49.385,0.854,0.3283399745911567
27406,Mesnil-sur-l'Estrée,Normandie,Eure,48.777,1.29,0.3387478426776536
27037,Barc,Normandie,Eure,49.08,0.825,0.3539587436265672
27624,Surville,Normandie,Eure,49.201,1.102,0.3330496040558134
27668,Le Val-David,Normandie,Eure,48.979,1.263,0.3565232767724356
27167,Condé-sur-Risle,Normandie,Eure,49.308,0.608,0.3341299646594241
27014,Amfreville-sur-Iton,Normandie,Eure,49.157,1.146,0.331387442363234
27458,Pîtres,Normandie,Eure,49.331,1.218,0.4370081969230416
27487,Radepont,Normandie,Eure,49.353,1.324,0.3404380823649955
27108,Bourth,Normandie,Eure,48.763,0.806,0.433824031044567
27516,Treis-Sants-en-Ouche,Normandie,Eure,49.059,0.612,0.3464224690453019
27302,Le Bosc du Theil,Normandie,Eure,49.228,0.84,0.3588572715636955
27514,Saint-Aubin-du-Thenney,Normandie,Eure,49.015,0.494,0.343513559269509
27537,Saint-Étienne-du-Vauvray,Normandie,Eure,49.242,1.215,0.3406429945524608
27691,Villers-sur-le-Roule,Normandie,Eure,49.191,1.32,0.3245867771624014
27547,Saint-Germain-la-Campagne,Normandie,Eure,49.052,0.413,0.3553537269039394
27316,Hauville,Normandie,Eure,49.397,0.767,0.3425738804005302
27561,Saint-Maclou,Normandie,Eure,49.362,0.414,0.402189970694028
27067,Bézu-Saint-Éloi,Normandie,Eure,49.305,1.683,0.3645522883637852
27161,Claville,Normandie,Eure,49.049,1.019,0.4085478705953434
27377,Lyons-la-Forêt,Normandie,Eure,49.394,1.474,0.4639920929623772
27386,Le Manoir,Normandie,Eure,49.318,1.199,0.3617474587278987
27132,Caugé,Normandie,Eure,49.025,1.043,0.3582943265403663
27693,Sylvains-Lès-Moulins,Normandie,Eure,48.903,1.103,0.3542069112058327
27085,Flancourt-Crescy-en-Roumois,Normandie,Eure,49.317,0.807,0.3582864229085686
27476,Les Préaux,Normandie,Eure,49.328,0.48,0.35761227065292
27118,Brosville,Normandie,Eure,49.11,1.113,0.3329294595407684
27354,Iville,Normandie,Eure,49.177,0.926,0.3399525897947652
27422,Muids,Normandie,Eure,49.227,1.286,0.3443866891755245
27097,Bouafles,Normandie,Eure,49.201,1.387,0.3311496986767101
27589,Saint-Pierre-de-Bailleul,Normandie,Eure,49.126,1.384,0.3639760958622546
27207,Drucourt,Normandie,Eure,49.116,0.459,0.3509456338580944
27011,Amfreville-Saint-Amand,Normandie,Eure,49.213,0.925,0.399401904022496
27542,Saint-Georges-du-Vièvre,Normandie,Eure,49.242,0.58,0.4583749711457357
27599,Saint-Pierre-la-Garenne,Normandie,Eure,49.148,1.391,0.3290535644334705
27073,Bois-le-Roi,Normandie,Eure,48.861,1.341,0.4352718632268644
27379,Mainneville,Normandie,Eure,49.375,1.687,0.332225308716007
27114,Breuilpont,Normandie,Eure,48.965,1.44,0.3529276105167009
27504,Sacquenville,Normandie,Eure,49.081,1.074,0.3733357913783693
27608,Saint-Victor-de-Chrétienville,Normandie,Eure,49.063,0.514,0.3566715901902447
27665,Trouville-la-Haule,Normandie,Eure,49.42,0.58,0.3571942954619419
27089,Thénouville,Normandie,Eure,49.299,0.772,0.3309321280279336
27497,Rougemontiers,Normandie,Eure,49.358,0.725,0.3607352266678964
27593,Saint-Pierre-des-Fleurs,Normandie,Eure,49.249,0.963,0.4332346250675959
27004,Aigleville,Normandie,Eure,49.006,1.426,0.3298587987069015
27045,Bazincourt-sur-Epte,Normandie,Eure,49.326,1.758,0.3312476430142032
27210,Écardenville-la-Campagne,Normandie,Eure,49.124,0.835,0.3497616449661373
27463,Plasnes,Normandie,Eure,49.138,0.625,0.3445273392273847
27015,Andé,Normandie,Eure,49.228,1.245,0.33514907142983
27196,Les Damps,Normandie,Eure,49.294,1.172,0.3775932876832957
27193,Croth,Normandie,Eure,48.851,1.368,0.3258294724589767
27393,Martainville,Normandie,Eure,49.303,0.386,0.3560389941323164
27470,Pont-Saint-Pierre,Normandie,Eure,49.343,1.288,0.4062549909479136
27008,Alizay,Normandie,Eure,49.322,1.178,0.5025716958856982
27242,Le Fidelaire,Normandie,Eure,48.944,0.802,0.4023092503830108
27595,Saint-Pierre-du-Bosguérard,Normandie,Eure,49.26,0.89,0.3507143115721396
27025,Autheuil-Authouillet,Normandie,Eure,49.1,1.295,0.3888588386954515
27582,Saint-Ouen-du-Tilleul,Normandie,Eure,49.301,0.945,0.4016159773081438
27090,Bosroumois,Normandie,Eure,49.293,0.922,0.4414428402818795
27017,Angerville-la-Campagne,Normandie,Eure,48.989,1.157,0.4082406232708532
27439,Normanville,Normandie,Eure,49.072,1.162,0.3572841228858559
27238,Ferrières-Haut-Clocher,Normandie,Eure,49.02,0.988,0.3760645617958625
27032,Chambois,Normandie,Eure,48.928,1.146,0.3504899195346494
27034,Bacqueville,Normandie,Eure,49.322,1.367,0.3421283189950574
27213,Vexin-sur-Epte,Normandie,Eure,49.152,1.598,0.4241285838243208
28135,Droue-sur-Drouette,Centre-Val de Loire,Eure-et-Loir,48.602,1.701,0.3596045241330939
28022,Bailleau-l'Évêque,Centre-Val de Loire,Eure-et-Loir,48.488,1.397,0.3970171215359532
28132,Donnemain-Saint-Mamès,Centre-Val de Loire,Eure-et-Loir,48.1,1.37,0.3783095133386756
28330,Villemaury,Centre-Val de Loire,Eure-et-Loir,48.046,1.47,0.3842230619976643
28369,Saulnières,Centre-Val de Loire,Eure-et-Loir,48.665,1.266,0.3481140284667019
28047,Boisville-la-Saint-Père,Centre-Val de Loire,Eure-et-Loir,48.332,1.7,0.4045429700766108
28389,Thiville,Centre-Val de Loire,Eure-et-Loir,48.019,1.366,0.3547042366009488
28173,Gasville-Oisème,Centre-Val de Loire,Eure-et-Loir,48.473,1.555,0.4265964535923095
28223,Luray,Centre-Val de Loire,Eure-et-Loir,48.716,1.399,0.3820750494173152
28236,Arcisses,Centre-Val de Loire,Eure-et-Loir,48.337,0.851,0.4108484076757362
28203,Landelles,Centre-Val de Loire,Eure-et-Loir,48.463,1.192,0.342995673231685
28001,Abondant,Centre-Val de Loire,Eure-et-Loir,48.795,1.42,0.4005167233129712
28378,Souancé-au-Perche,Centre-Val de Loire,Eure-et-Loir,48.271,0.835,0.395292618030516
28010,Argenvilliers,Centre-Val de Loire,Eure-et-Loir,48.276,0.969,0.3623814496128607
28233,Marboué,Centre-Val de Loire,Eure-et-Loir,48.12,1.308,0.4369876778269598
28387,Thiron-Gardais,Centre-Val de Loire,Eure-et-Loir,48.305,1.011,0.4860645693983776
28094,Chaudon,Centre-Val de Loire,Eure-et-Loir,48.654,1.494,0.3944042677939308
28382,Terminiers,Centre-Val de Loire,Eure-et-Loir,48.09,1.73,0.405186477559336
28347,Saint-Lubin-de-la-Haye,Centre-Val de Loire,Eure-et-Loir,48.818,1.56,0.3419779694204401
28006,Amilly,Centre-Val de Loire,Eure-et-Loir,48.442,1.407,0.4316979587383169
28027,La Bazoche-Gouet,Centre-Val de Loire,Eure-et-Loir,48.14,0.971,0.4922772309934933
28028,Bazoches-en-Dunois,Centre-Val de Loire,Eure-et-Loir,48.095,1.572,0.3420444198574455
28386,Thimert-Gâtelles,Centre-Val de Loire,Eure-et-Loir,48.555,1.262,0.359588357527053
28393,Tremblay-les-Villages,Centre-Val de Loire,Eure-et-Loir,48.588,1.369,0.3854194131070561
28185,Goussainville,Centre-Val de Loire,Eure-et-Loir,48.783,1.56,0.4205021718713669
28363,Sainville,Centre-Val de Loire,Eure-et-Loir,48.415,1.882,0.423276124344862
28104,Coltainville,Centre-Val de Loire,Eure-et-Loir,48.492,1.597,0.3392960149077865
28099,Chuisnes,Centre-Val de Loire,Eure-et-Loir,48.437,1.189,0.3384103943098438
28388,Thivars,Centre-Val de Loire,Eure-et-Loir,48.382,1.449,0.4063184766609452
28298,Pierres,Centre-Val de Loire,Eure-et-Loir,48.589,1.552,0.4218214875754949
28092,Châtenay,Centre-Val de Loire,Eure-et-Loir,48.355,1.884,0.327899208239393
28039,Béville-le-Comte,Centre-Val de Loire,Eure-et-Loir,48.44,1.703,0.4416946906255693
28075,La Chapelle-du-Noyer,Centre-Val de Loire,Eure-et-Loir,48.042,1.318,0.3751221730495917
28154,Fontaine-la-Guyon,Centre-Val de Loire,Eure-et-Loir,48.476,1.298,0.4070978500248647
28098,Cherisy,Centre-Val de Loire,Eure-et-Loir,48.757,1.435,0.4718400509968755
28113,Coulombs,Centre-Val de Loire,Eure-et-Loir,48.656,1.553,0.3665383462451156
28348,Saint-Lubin-des-Joncherets,Centre-Val de Loire,Eure-et-Loir,48.751,1.187,0.3835514801585009
28383,Theuville,Centre-Val de Loire,Eure-et-Loir,48.333,1.592,0.350563530485321
28291,Ouarville,Centre-Val de Loire,Eure-et-Loir,48.362,1.77,0.401149092749399
28035,Berchères-les-Pierres,Centre-Val de Loire,Eure-et-Loir,48.374,1.556,0.3664767873394009
28209,Lèves,Centre-Val de Loire,Eure-et-Loir,48.48,1.469,0.4549783302658891
28398,Unverre,Centre-Val de Loire,Eure-et-Loir,48.189,1.072,0.4308655925649707
28385,Le Thieulin,Centre-Val de Loire,Eure-et-Loir,48.407,1.14,0.3693342404228275
28188,Le Gué-de-Longroi,Centre-Val de Loire,Eure-et-Loir,48.491,1.708,0.3545712453589993
28232,Manou,Centre-Val de Loire,Eure-et-Loir,48.536,0.963,0.3615122239425498
28322,Rueil-la-Gadelière,Centre-Val de Loire,Eure-et-Loir,48.704,0.964,0.3607080008331556
28023,Bailleau-Armenonville,Centre-Val de Loire,Eure-et-Loir,48.527,1.647,0.3495503961896753
28251,Mézières-en-Drouais,Centre-Val de Loire,Eure-et-Loir,48.726,1.442,0.365648336426824
28187,Guainville,Centre-Val de Loire,Eure-et-Loir,48.922,1.483,0.3350367778834896
28024,Barjouville,Centre-Val de Loire,Eure-et-Loir,48.407,1.472,0.4778083678717122
28198,Jallans,Centre-Val de Loire,Eure-et-Loir,48.077,1.386,0.3863413724896605
28055,Le Boullay-Thierry,Centre-Val de Loire,Eure-et-Loir,48.635,1.433,0.3474465783481385
28122,Dammarie,Centre-Val de Loire,Eure-et-Loir,48.338,1.497,0.402576749214234
28194,Houville-la-Branche,Centre-Val de Loire,Eure-et-Loir,48.444,1.639,0.3465572141267594
28327,Saint-Bomer,Centre-Val de Loire,Eure-et-Loir,48.195,0.829,0.3606100162633908
28337,Saint-Georges-sur-Eure,Centre-Val de Loire,Eure-et-Loir,48.42,1.357,0.4958626882850654
28377,Sorel-Moussel,Centre-Val de Loire,Eure-et-Loir,48.829,1.394,0.3857458984815073
28405,Vert-en-Drouais,Centre-Val de Loire,Eure-et-Loir,48.751,1.295,0.3640440528350179
28350,Saint-Luperce,Centre-Val de Loire,Eure-et-Loir,48.437,1.303,0.3483527636541841
28146,Faverolles,Centre-Val de Loire,Eure-et-Loir,48.681,1.584,0.3410054633788047
28014,Aunay-sous-Crécy,Centre-Val de Loire,Eure-et-Loir,48.658,1.304,0.3469603700882224
28036,Berchères-sur-Vesgre,Centre-Val de Loire,Eure-et-Loir,48.844,1.553,0.3636664162561228
28334,Saint-Denis-Lanneray,Centre-Val de Loire,Eure-et-Loir,48.061,1.272,0.4391462900851843
28324,Saint-Arnoult-des-Bois,Centre-Val de Loire,Eure-et-Loir,48.493,1.255,0.3431011663969978
28410,Villampuy,Centre-Val de Loire,Eure-et-Loir,48.04,1.511,0.3464640813578837
28309,Prunay-le-Gillon,Centre-Val de Loire,Eure-et-Loir,48.366,1.635,0.4175038706426911
28086,Chassant,Centre-Val de Loire,Eure-et-Loir,48.292,1.068,0.3754133218405849
28278,Nogent-le-Phaye,Centre-Val de Loire,Eure-et-Loir,48.452,1.578,0.4066443400378799
28129,Denonville,Centre-Val de Loire,Eure-et-Loir,48.393,1.8,0.3327760067444067
28371,Saussay,Centre-Val de Loire,Eure-et-Loir,48.851,1.41,0.3966744879791914
28332,Sainte-Gemme-Moronval,Centre-Val de Loire,Eure-et-Loir,48.736,1.412,0.3901756391349164
28364,Sancheville,Centre-Val de Loire,Eure-et-Loir,48.182,1.58,0.4180340158418529
28127,Dangeau,Centre-Val de Loire,Eure-et-Loir,48.197,1.276,0.4515872285668246
28072,Champrond-en-Perchet,Centre-Val de Loire,Eure-et-Loir,48.308,0.888,0.3673708221883527
28424,Yèvres,Centre-Val de Loire,Eure-et-Loir,48.191,1.191,0.3823377603387194
28401,Vaupillon,Centre-Val de Loire,Eure-et-Loir,48.46,0.97,0.3535395737171354
28239,Marville-Moutiers-Brûlé,Centre-Val de Loire,Eure-et-Loir,48.675,1.379,0.3484597491838888
28359,Saint-Rémy-sur-Avre,Centre-Val de Loire,Eure-et-Loir,48.749,1.237,0.4027517011788918
28281,Nogent-sur-Eure,Centre-Val de Loire,Eure-et-Loir,48.39,1.376,0.3456262539878493
28417,Villiers-le-Morhier,Centre-Val de Loire,Eure-et-Loir,48.621,1.572,0.3730377134556111
28362,Saint-Victor-de-Buthon,Centre-Val de Loire,Eure-et-Loir,48.408,0.979,0.3670153862004286
28158,Fontenay-sur-Eure,Centre-Val de Loire,Eure-et-Loir,48.406,1.422,0.3629908118975987
28013,Aunay-sous-Auneau,Centre-Val de Loire,Eure-et-Loir,48.443,1.814,0.3671281648935927
28201,Jouy,Centre-Val de Loire,Eure-et-Loir,48.516,1.546,0.5051301076208197
28052,Bouglainval,Centre-Val de Loire,Eure-et-Loir,48.561,1.51,0.3410302932753405
28130,Digny,Centre-Val de Loire,Eure-et-Loir,48.529,1.135,0.3842047909358602
28319,Rouvray-Saint-Denis,Centre-Val de Loire,Eure-et-Loir,48.277,1.943,0.3392590367864318
28128,Dangers,Centre-Val de Loire,Eure-et-Loir,48.51,1.35,0.3422184677716244
28102,Clévilliers,Centre-Val de Loire,Eure-et-Loir,48.551,1.384,0.3527164027982551
28403,Ver-lès-Chartres,Centre-Val de Loire,Eure-et-Loir,48.378,1.48,0.35362510347925
28357,Saint-Piat,Centre-Val de Loire,Eure-et-Loir,48.548,1.579,0.4931251785488293
28211,Logron,Centre-Val de Loire,Eure-et-Loir,48.141,1.254,0.3667266245261565
28056,Boutigny-Prouais,Centre-Val de Loire,Eure-et-Loir,48.734,1.57,0.3494329290292174
28394,Tréon,Centre-Val de Loire,Eure-et-Loir,48.675,1.325,0.3820961975253147
28331,Saintigny,Centre-Val de Loire,Eure-et-Loir,48.333,0.997,0.3612450142078613
28415,Villemeux-sur-Eure,Centre-Val de Loire,Eure-et-Loir,48.671,1.457,0.4528007948334271
28021,Bailleau-le-Pin,Centre-Val de Loire,Eure-et-Loir,48.359,1.323,0.4537043110977319
28293,Oulins,Centre-Val de Loire,Eure-et-Loir,48.867,1.489,0.3383145004135491
28275,Néron,Centre-Val de Loire,Eure-et-Loir,48.596,1.503,0.3550186666505972
28026,Baudreville,Centre-Val de Loire,Eure-et-Loir,48.326,1.89,0.3404411522897704
28120,Crucey-Villages,Centre-Val de Loire,Eure-et-Loir,48.669,1.107,0.346565738068312
28105,Combres,Centre-Val de Loire,Eure-et-Loir,48.337,1.06,0.3637127788237344
28287,Orgères-en-Beauce,Centre-Val de Loire,Eure-et-Loir,48.139,1.684,0.4544161654667844
28352,Saint-Martin-de-Nigelles,Centre-Val de Loire,Eure-et-Loir,48.613,1.614,0.344541260265474
28302,Pontgouin,Centre-Val de Loire,Eure-et-Loir,48.492,1.146,0.4649174850110743
28046,Boissy-lès-Perche,Centre-Val de Loire,Eure-et-Loir,48.681,0.902,0.3739127175141889
28426,Ymonville,Centre-Val de Loire,Eure-et-Loir,48.25,1.751,0.3977868349520328
28162,Fresnay-le-Comte,Centre-Val de Loire,Eure-et-Loir,48.304,1.478,0.3448393817299032
28248,Le Mesnil-Thomas,Centre-Val de Loire,Eure-et-Loir,48.59,1.09,0.3538630308384972
28081,Charonville,Centre-Val de Loire,Eure-et-Loir,48.283,1.31,0.3534272759212579
28012,Commune nouvelle d'Arrou,Centre-Val de Loire,Eure-et-Loir,48.112,1.086,0.4595508195604265
28062,Broué,Centre-Val de Loire,Eure-et-Loir,48.752,1.524,0.4573042075802286
28149,La Ferté-Vidame,Centre-Val de Loire,Eure-et-Loir,48.6,0.883,0.4453524558056376
28226,Maillebois,Centre-Val de Loire,Eure-et-Loir,48.632,1.15,0.3607483885230561
28034,Berchères-Saint-Germain,Centre-Val de Loire,Eure-et-Loir,48.535,1.468,0.3731656513209421
28057,Bouville,Centre-Val de Loire,Eure-et-Loir,48.262,1.378,0.3503746986748735
28172,Gas,Centre-Val de Loire,Eure-et-Loir,48.564,1.668,0.346905611980628
28005,Alluyes,Centre-Val de Loire,Eure-et-Loir,48.229,1.364,0.3888167199435672
28225,Magny,Centre-Val de Loire,Eure-et-Loir,48.344,1.27,0.4345115604101364
28171,Garnay,Centre-Val de Loire,Eure-et-Loir,48.7,1.337,0.3513430724844521
28176,Le Gault-Saint-Denis,Centre-Val de Loire,Eure-et-Loir,48.246,1.483,0.4005200173083539
29080,Hôpital-Camfrout,Bretagne,Finistère,48.324,-4.239,0.433301341901985
29134,Locronan,Bretagne,Finistère,48.098,-4.213,0.4586525670333915
29186,Plouezoc'h,Bretagne,Finistère,48.637,-3.816,0.4618292275128868
29093,Kernilis,Bretagne,Finistère,48.575,-4.411,0.3976271628392941
29048,Edern,Bretagne,Finistère,48.12,-3.96,0.433919871733873
29057,La Forêt-Fouesnant,Bretagne,Finistère,47.92,-3.969,0.5091061781329081
29111,Lanhouarneau,Bretagne,Finistère,48.576,-4.204,0.442613550194786
29273,Santec,Bretagne,Finistère,48.7,-4.03,0.4807424850652281
29053,Le Faou,Bretagne,Finistère,48.306,-4.142,0.5190405140761271
29159,Peumerit,Bretagne,Finistère,47.946,-4.296,0.3798059016865644
29239,Roscoff,Bretagne,Finistère,48.712,-3.99,0.6107184413056723
29252,Saint-Jean-Trolimon,Bretagne,Finistère,47.868,-4.31,0.402157576452248
29287,Tréflez,Bretagne,Finistère,48.627,-4.257,0.4164161260185794
29244,Saint-Derrien,Bretagne,Finistère,48.545,-4.186,0.4047507445715816
29106,Landrévarzec,Bretagne,Finistère,48.09,-4.076,0.427224255606757
29136,Locunolé,Bretagne,Finistère,47.924,-3.486,0.3774848676324799
29068,Guiclan,Bretagne,Finistère,48.543,-3.98,0.4546116722931642
29281,Tourch,Bretagne,Finistère,48.027,-3.824,0.3818635495335303
29140,Loperhet,Bretagne,Finistère,48.384,-4.314,0.5888786208847485
29278,Spézet,Bretagne,Finistère,48.186,-3.691,0.4468917652012723
29101,Landéda,Bretagne,Finistère,48.589,-4.577,0.5068363842380972
29011,Bohars,Bretagne,Finistère,48.432,-4.522,0.4588022180212156
29234,Rédené,Bretagne,Finistère,47.856,-3.487,0.4858178075279212
29249,Saint-Goazec,Bretagne,Finistère,48.151,-3.766,0.4115877280986423
29155,Ouessant,Bretagne,Finistère,48.46,-5.085,0.5220533049472125
29293,Trégunc,Bretagne,Finistère,47.838,-3.841,0.5274003143125889
29074,Guimiliau,Bretagne,Finistère,48.481,-3.997,0.5280578023032516
29086,Irvillac,Bretagne,Finistère,48.367,-4.202,0.4460203548926648
29095,Kersaint-Plabennec,Bretagne,Finistère,48.479,-4.363,0.4343770789092884
29146,Melgven,Bretagne,Finistère,47.913,-3.842,0.470465787077054
29102,Landeleau,Bretagne,Finistère,48.253,-3.733,0.4314249977520823
29165,Plobannalec-Lesconil,Bretagne,Finistère,47.822,-4.228,0.522213551725232
29276,Sibiril,Bretagne,Finistère,48.664,-4.072,0.471099117026642
29238,Roscanvel,Bretagne,Finistère,48.318,-4.559,0.423972064720289
29291,Trégourez,Bretagne,Finistère,48.106,-3.871,0.4440282201307806
29123,Lennon,Bretagne,Finistère,48.205,-3.903,0.3926829070476662
29141,Loqueffret,Bretagne,Finistère,48.33,-3.859,0.3848404347646014
29044,Dinéault,Bretagne,Finistère,48.217,-4.167,0.4466815101300786
29174,Plonéour-Lanvern,Bretagne,Finistère,47.908,-4.265,0.5285829614762714
29229,Quéménéven,Bretagne,Finistère,48.118,-4.144,0.4240786058876082
29029,Cléden-Poher,Bretagne,Finistère,48.243,-3.664,0.3919243810872613
29021,Plounéour-Brignogan-plages,Bretagne,Finistère,48.667,-4.334,0.4735321767015071
29163,Pleyber-Christ,Bretagne,Finistère,48.511,-3.872,0.599051189745105
29184,Plouénan,Bretagne,Finistère,48.621,-3.982,0.5314216554581812
29107,Landudal,Bretagne,Finistère,48.056,-3.977,0.3613785519491355
29161,Pleuven,Bretagne,Finistère,47.915,-4.046,0.5186082526277802
29032,Clohars-Fouesnant,Bretagne,Finistère,47.898,-4.083,0.4172878451581885
29071,Guilligomarc'h,Bretagne,Finistère,47.943,-3.426,0.4033698586081307
29191,Plougonven,Bretagne,Finistère,48.505,-3.727,0.4493295075407985
29192,Plougoulm,Bretagne,Finistère,48.656,-4.042,0.4606351613813193
29179,Ploudaniel,Bretagne,Finistère,48.523,-4.314,0.5083287110576875
29041,Coray,Bretagne,Finistère,48.066,-3.855,0.4791610949354075
29173,Plonéis,Bretagne,Finistère,48.011,-4.209,0.5077998465565211
29262,Saint-Sauveur,Bretagne,Finistère,48.449,-4.0,0.3906106890601626
29120,Lanvéoc,Bretagne,Finistère,48.276,-4.444,0.5053470476952872
29257,Saint-Pabu,Bretagne,Finistère,48.563,-4.62,0.476879163104133
29035,Coat-Méal,Bretagne,Finistère,48.506,-4.54,0.4051930388290516
29294,Le Tréhou,Bretagne,Finistère,48.394,-4.129,0.3895100248643605
29079,Henvic,Bretagne,Finistère,48.633,-3.93,0.4624758878316458
29115,Lannédern,Bretagne,Finistère,48.289,-3.902,0.4113482787951861
29047,Le Drennec,Bretagne,Finistère,48.533,-4.381,0.4443427752681212
29112,Lanildut,Bretagne,Finistère,48.482,-4.734,0.4449492666549942
29064,Goulven,Bretagne,Finistère,48.624,-4.296,0.430354103302767
29230,Querrien,Bretagne,Finistère,47.955,-3.548,0.4508285632290626
29036,Collorec,Bretagne,Finistère,48.292,-3.772,0.3832614055513102
